ID,NAME,SHIRT NAME,CALL NAME,AGE,INJURY TOLERANCE,DRIBBLE STYLE,FK STYLE,PK STYLE,DK STYLE,GOAL CELEBRATION 1,GOAL CELEBRATION 2,GROWTH TYPE,SPECIFIC GROWTH TYPE,CONSISTENCY,STRONG FOOT,FAVOURED SIDE,REGISTERED POSITION,GK,SW,CB,SB,DM,WB,CM,SM,AM,WF,SS,CF,NATIONALITY,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER,FACE TYPE,SKIN COLOR,HEAD HEIGHT,HEAD WIDTH,HEAD POSITION,PRESET FACE NUMBER,BROWS TYPE,BROWS ANGLE,BROWS HEIGHT,EYEBROW SPACING,EYES TYPE,EYES POSITION,EYES ANGLE,EYES LENGTH,EYES WIDTH,EYE COLOR 1,EYE COLOR 2,NOSE TYPE,NOSE HEIGHT,NOSE WIDTH,CHEEK TYPE,CHEEK SHAPE,MOUTH TYPE,MOUTH SIZE,MOUTH POSITION,JAW TYPE,CHIN HEIGHT,CHIN WIDTH,HAIR TYPE,HAIR SHAPE,HAIR FRONT,HAIR VOLUME,HAIR DARKNESS,HAIR COLOR TYPE,HAIR COLOR PATTERN,HAIR COLOR RGB-R,HAIR COLOR RGB-G,HAIR COLOR RGB-B,BANDANA TYPE,BANDANA COLOR,CAP,CAP TYPE,FACIAL HAIR TYPE,FACIAL HAIR COLOR,GLASSES TYPE,GLASSES COLOR,HEIGHT,WEIGHT,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,NECK WARMER,NECKLACE TYPE,NECKLACE COLOR,WRISTBAND,WRISTBAND COLOR,BRACELET TYPE,BRACELET COLOR,GLOVES,FINGER BAND TYPE,SHIRT TYPE,SLEEVE LENGTH,UNDER SHORTS,UNDER SHORTS COLOR,SOCKS TYPE,ANKLE TAPE,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOALKEEPING,TEAMWORK,CONDITION,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,DRIBBLING,TACTICAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW
2039,Valbuena,VALBUENA,52685,22,A,1,1,1,1,N,N,Standard,65,3,R,B,AM,0,0,0,0,0,0,0,0,1,0,0,0,France,0,0,SBV Excelsior,12,Build,1,-3,2,0,1,26,-3,-1,3,3,1,-3,0,3,1,Black 2,2,3,3,3,3,7,1,0,1,0,1,Very Short 2,4,4,NA,NA,Pattern,10,63,63,63,NA,White,N,1,N,Same,N,1,167,58,2,0,1,1,1,0,0,0,-2,4,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,66,45,62,77,75,77,69,80,75,74,72,65,72,65,65,69,63,63,70,64,70,75,70,65,50,69,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,Nasri,N  A  S  R  I,10765,19,A,3,1,1,1,N,N,Standard,63,6,R,B,AM,0,0,0,0,0,0,0,1,1,0,1,0,France,0,0,SBV Excelsior,20,Build,1,0,0,0,1,5,-1,-3,-3,17,0,-2,0,0,1,Brown 2,5,0,-1,4,2,2,0,0,2,-1,-2,Straight 1,1,12,1,NA,Pattern,9,63,63,63,NA,White,N,1,N,Same,N,1,177,75,0,0,0,0,0,0,0,0,0,0,N,1,White,N,None,None,White,N,N,Standard,Short,N,Same,Standard,Y,75,35,73,75,82,82,76,83,80,80,80,70,72,69,70,75,78,79,75,70,76,86,78,62,50,64,5,6,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2041,Luyindula,LUYINTULA,9258,27,A,4,1,2,1,N,N,Standard,62,5,R,B,SS,0,0,0,0,0,0,0,0,0,0,1,1,France,0,0,Manchester City,33,Build,4,0,0,0,1,25,0,-3,-3,22,0,-1,-1,-1,1,Black 2,5,-2,1,1,0,10,0,-1,1,1,-1,Curly 1,1,4,2,NA,Pattern,9,63,63,63,N,Black,N,1,76,8,N,1,178,72,7,0,1,1,1,0,0,0,-2,4,N,N,Black,N,None,None,White,N,N,Untucked,Auto,N,Same,Standard,N,82,45,82,85,81,83,87,88,83,75,80,72,70,72,78,77,83,70,65,80,81,82,76,76,50,76,5,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2042,Djibril Cissé,C I S S I L I O,9085,25,A,1,1,1,1,45,N,Standard,63,5,R,B,CF,0,0,0,0,0,0,0,0,0,0,0,1,France,0,0,Roda JC,9,Preset,4,0,0,0,22,7,2,0,0,20,0,0,0,0,1,Black 2,1,0,0,1,0,1,0,0,1,0,0,Special,35,NA,NA,NA,RGB,1,61,60,53,NA,White,N,1,100,2,N,1,182,78,0,0,1,1,1,0,0,0,-2,4,N,1,White,B,White,None,White,N,N,Untucked,Auto,Y,Same,Standard,N,83,32,86,80,94,93,84,83,71,85,63,70,61,69,75,94,90,63,57,75,91,80,87,68,50,65,5,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2043,T. Maoulida,T. MAOULIDA,10419,27,A,1,1,1,1,N,N,Standard/Lasting,47,4,R,R,CF,0,0,0,0,0,0,0,0,0,1,0,1,France,0,0,SBV Excelsior,19,Build,4,0,0,0,1,10,0,-2,0,10,-1,-1,0,0,3,Black 2,3,1,1,2,0,2,0,-1,1,-2,-3,Bald,1,NA,NA,NA,Pattern,8,63,63,63,NA,White,N,1,N,Same,N,1,184,80,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,80,40,73,79,86,83,82,82,75,78,68,72,66,73,79,80,77,66,68,78,82,77,80,72,50,67,4,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2044,Sennaoui,SENNAOUI,11505,20,A,1,1,1,1,N,N,Standard,52,3,R,B,GK,1,0,0,0,0,0,0,0,0,0,0,0,Algeria,0,0,SBV Excelsior,13,Build,1,2,0,0,1,8,1,1,2,13,1,-1,-1,-1,1,Brown 2,5,2,-1,3,3,6,0,1,1,0,0,Buzz Cut,4,4,NA,3,Pattern,8,63,63,63,NA,Green,N,1,N,Same,N,1,190,86,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,30,72,79,56,64,67,81,68,47,45,48,45,50,53,39,78,38,43,45,47,76,56,62,66,77,64,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,Khalifa Ba,KHALIFA   BA,10499,21,A,1,1,1,1,N,N,Standard,55,4,R,B,CB,0,0,1,0,0,0,0,0,0,0,0,0,France,0,0,SBV Excelsior,3,Build,4,0,0,0,1,30,0,-3,0,14,0,0,1,1,3,Black 1,8,-2,2,3,0,13,-1,-1,1,-1,2,Buzz Cut,1,1,NA,1,Pattern,8,63,63,63,NA,White,N,1,N,Same,N,1,188,72,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,54,72,78,76,72,69,75,70,66,63,65,66,69,65,55,78,62,54,56,69,76,68,56,60,50,63,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,Hassoun Camara,C A M A R A,52685,22,A,1,1,1,1,N,N,Standard,58,3,R,B,CB,0,0,1,0,0,0,0,0,0,0,0,0,France,0,0,SBV Excelsior,15,Build,4,-2,-6,0,1,30,-1,-1,-3,5,1,1,0,1,3,Black 2,7,0,0,2,3,3,2,-1,2,0,0,Bald,4,NA,NA,NA,Pattern,8,63,63,63,NA,White,N,1,N,Same,N,1,188,76,2,0,1,1,1,0,0,0,-2,4,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,50,68,80,73,73,70,70,71,67,65,67,62,65,66,53,74,59,60,55,70,77,67,58,65,50,66,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,Bocaly,B O C A L Y,52685,18,A,1,1,1,1,N,N,Standard,63,3,R,B,DM,0,0,1,0,1,0,0,0,0,0,0,0,France,0,0,SBV Excelsior,16,Build,3,-2,-6,0,1,8,-3,-1,-3,2,0,1,0,3,2,Black 2,8,-1,1,2,3,2,2,-1,3,-1,0,Dreadlocks,3,4,1,NA,Pattern,10,63,63,63,NA,White,N,1,N,Same,N,1,180,74,2,0,1,1,1,0,0,0,-2,4,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,57,66,79,78,74,73,69,70,69,68,70,66,67,66,56,76,55,55,60,68,74,70,59,66,50,70,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,Roma,R  O  M  A,8811,32,A,1,1,1,1,N,N,Late,-100,6,R,B,GK,1,0,0,0,0,0,0,0,0,0,0,0,Italy,0,0,Arsenal,1,Build,1,0,-7,0,1,7,-2,-2,-3,28,1,-1,-2,-2,1,Dark Grey 2,3,-1,0,1,0,1,0,-1,2,-2,0,Very Short 1,2,5,NA,NA,Pattern,9,63,63,63,NA,White,N,1,87,Same,N,1,192,87,0,0,1,1,0,0,0,-1,-2,2,N,N,White,N,None,None,White,N,N,Untucked,Long,N,Same,Standard,N,30,88,86,60,65,71,90,70,55,58,61,60,64,67,57,70,72,54,48,60,78,55,62,72,88,72,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2049,Monsoreau,MONSOREAU,10438,25,A,1,1,1,1,N,N,Standard,58,5,L,L,CB,0,0,1,1,0,0,0,0,0,0,0,0,France,0,0,,0,Build,3,-7,0,0,1,26,0,-3,0,29,-2,0,-3,-3,1,Black 2,4,0,0,3,0,2,1,-1,2,1,-3,Very Short 1,4,1,NA,NA,Pattern,9,63,63,63,NA,White,N,1,N,Same,N,1,186,80,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,Y,N,Standard,Auto,N,Same,Standard,Y,66,79,81,84,79,77,73,82,76,74,71,72,76,75,66,78,66,65,65,71,83,76,71,71,50,73,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2050,Modesto,M O D E S T O,10666,28,A,1,1,1,1,N,N,Standard,54,5,R,R,SB,0,0,1,1,0,1,0,0,0,0,0,0,France,0,0,AS Monaco,4,Build,1,0,0,0,1,21,0,-3,0,2,0,-2,-2,-2,1,Brown 2,3,-2,-2,1,0,6,-1,-1,2,0,1,Straight 1,1,6,1,NA,Pattern,10,63,63,63,N,White,N,1,N,Same,N,1,183,80,-2,0,1,1,2,0,1,1,0,-1,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,55,73,77,83,79,78,75,80,69,71,72,70,67,70,67,75,68,68,70,72,79,68,65,69,50,74,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,Bernardi,BERNARDI,8813,29,A,1,1,1,1,N,N,Standard,52,5,R,B,DM,0,0,0,0,1,0,1,0,0,0,0,0,Argentina,0,0,AS Monaco,7,Build,1,1,0,0,1,7,-1,-1,0,11,0,-3,-1,-3,1,Light Blue 2,1,-1,-1,3,0,12,1,-1,1,-2,0,Straight 1,3,6,1,NA,Pattern,12,63,63,63,N,White,N,1,N,Same,N,1,171,68,0,0,0,0,0,0,0,0,0,0,N,N,White,L,White,None,White,Y,N,Standard,Auto,N,Same,Standard,N,60,73,83,86,70,72,79,76,73,69,78,71,68,70,70,76,71,72,66,70,74,77,65,76,50,83,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2052,Gakpe,G  A  K  P  E,52685,19,A,1,1,1,1,N,N,Standard,65,4,R,L,SM,0,0,0,0,0,0,0,1,0,0,0,0,France,0,0,AS Monaco,17,Build,4,-7,-7,0,1,4,0,-2,1,25,1,-1,-2,-3,3,Black 1,2,0,0,2,1,18,0,0,4,0,-1,Buzz Cut,4,1,NA,4,Pattern,9,63,63,63,NA,White,N,1,N,Same,N,1,176,68,2,0,1,1,1,0,0,0,-2,4,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,73,44,72,79,82,80,70,83,78,81,70,70,69,70,73,75,75,62,64,65,75,79,76,63,50,66,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,Di Vaio,D I    V A I O,8787,30,A,2,1,1,1,N,N,Early,105,6,R,B,CF,0,0,0,0,0,0,0,0,0,1,1,1,Italy,0,0,Inter,21,Preset,2,0,0,0,24,19,2,0,0,15,0,0,0,0,1,Black 2,1,0,0,1,0,1,0,0,1,0,0,Special,378,NA,NA,NA,Pattern,8,63,63,63,NA,Black,N,1,94,10,N,1,178,76,5,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Untucked,Auto,N,Same,Standard,N,85,36,74,85,83,89,88,86,77,87,70,74,68,70,83,84,84,77,73,76,74,83,85,79,50,73,5,5,5,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2054,Warmuz,W A R M U Z,9708,36,A,1,1,1,1,N,N,Standard/Lasting,13,5,R,B,GK,1,0,0,0,0,0,0,0,0,0,0,0,France,0,0,Inter,12,Build,1,0,0,0,1,16,-2,-3,0,2,-1,-2,2,2,1,Dark Grey 2,6,-2,-1,3,0,12,1,0,1,-2,0,Very Short 2,1,7,NA,NA,Pattern,11,63,63,63,NA,White,N,1,68,5,N,1,187,85,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Untucked,Auto,N,Same,Standard,N,30,80,80,60,64,68,83,67,50,45,48,53,54,64,38,75,40,38,43,40,80,55,54,69,84,73,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,Mangani,M A N G A N I,52685,19,A,1,1,1,1,N,N,Standard,3,3,L,L,SB,0,0,0,1,0,0,0,0,0,0,0,0,France,0,0,AS Monaco,29,Build,1,-3,-5,0,1,21,1,-2,-3,17,0,-3,-2,-1,1,Brown 2,3,0,1,1,3,13,2,-1,1,-1,0,Very Short 2,1,2,NA,NA,Pattern,9,63,63,63,NA,White,N,1,N,Same,N,1,183,79,2,0,1,1,1,0,0,0,-2,4,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,65,63,77,80,75,74,70,72,69,69,69,65,71,68,57,76,60,60,64,67,75,74,62,67,50,70,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,Gerard,G E R A R D,8257,27,C,1,1,1,1,N,N,Standard/Lasting,34,5,R,B,DM,0,0,0,0,1,0,1,0,0,0,0,0,Spain,0,0,AS Monaco,8,Preset,1,-2,-1,0,154,8,2,0,0,1,0,0,0,0,1,Black 2,1,0,0,1,0,1,0,0,1,0,0,Very Short 2,1,1,NA,NA,Pattern,9,63,63,63,NA,Black,N,1,106,8,N,1,185,72,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,74,64,81,75,73,74,77,74,73,76,81,81,78,81,75,78,78,70,68,84,84,81,74,69,50,72,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,M. Dos Santos,DOS SANTOS,8674,32,A,1,1,1,1,N,N,Standard,3,4,L,L,WB,0,0,0,1,0,1,0,0,0,0,0,0,Cape Verde,0,0,AS Monaco,3,Build,3,0,1,0,1,19,0,-3,0,15,-1,1,0,0,1,Black 1,4,-3,1,1,0,3,-2,-2,2,-1,-2,Buzz Cut,1,1,NA,4,Pattern,9,63,63,63,NA,Black,N,1,73,8,N,1,179,76,2,0,1,1,1,0,0,0,-2,4,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,Y,70,60,70,88,84,82,68,78,70,82,69,68,73,76,62,82,65,64,71,73,78,71,71,71,50,70,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2058,Martin,M A R T I N,52685,18,A,1,1,1,1,N,N,Standard,3,3,R,R,SM,0,0,0,0,0,0,0,1,0,0,0,0,France,0,0,AS Monaco,14,Build,1,-2,-3,0,1,12,-3,-3,-3,7,0,-2,-1,2,1,Dark Grey 2,7,-1,1,4,2,1,-1,-1,1,-1,0,Straight 1,4,6,3,NA,Pattern,20,62,62,62,N,White,N,1,N,Same,N,1,178,73,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,67,43,74,78,79,77,70,74,74,73,70,68,70,72,60,74,63,60,65,63,72,74,70,65,50,64,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,Licata,L I C A T A,11949,22,A,1,1,1,1,N,N,Standard,76,5,R,B,AM,0,0,0,0,0,0,0,0,1,0,1,0,France,0,0,AS Monaco,13,Build,1,1,-7,0,1,29,-3,-3,-3,9,0,-1,-1,-3,1,Black 2,6,1,-1,3,3,6,-1,-1,1,-1,1,Very Short 2,1,1,NA,NA,Pattern,9,63,63,63,NA,White,N,1,80,61,N,1,178,76,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,73,39,73,75,76,78,71,76,77,72,75,68,72,67,70,75,70,67,67,66,73,80,74,65,50,67,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,Meriem,M E R I E M,9020,27,A,3,1,1,1,N,N,Early/Lasting,88,4,R,L,AM,0,0,0,0,0,0,1,1,1,0,0,0,France,0,0,AS Monaco,21,Build,1,-2,-2,0,1,16,-2,-3,0,2,1,-3,0,0,1,Black 2,3,-1,2,5,0,12,0,0,1,0,-1,Straight 1,1,5,1,NA,Pattern,13,63,63,63,N,White,N,1,N,Same,N,1,174,70,0,0,0,0,0,0,0,0,0,0,N,N,White,L,White,None,White,N,N,Standard,Auto,N,Same,Standard,Y,79,55,67,83,79,75,70,80,83,73,83,79,84,70,71,79,79,78,78,68,72,91,76,71,50,71,5,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2061,Grax,G  R  A  X,9146,22,A,3,3,1,1,N,N,Early/Lasting,70,5,R,B,CF,0,0,0,0,0,0,0,0,0,0,0,1,France,0,0,AS Monaco,11,Build,1,0,0,0,1,21,-2,-3,0,24,0,0,1,0,1,Brown 2,2,0,-2,3,0,6,0,0,2,-2,-1,Straight 1,1,11,1,NA,Pattern,11,63,63,63,NA,White,N,1,N,Same,N,1,180,76,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,78,47,76,80,77,80,74,78,75,75,70,70,65,65,75,79,76,66,68,74,80,77,83,63,50,73,6,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2062,Kallon,K A L L O N,52685,27,B,1,1,1,1,N,N,Early/Lasting,67,5,R,B,CF,0,0,0,0,0,0,0,0,1,0,1,1,Sierra Leone,0,0,AS Monaco,18,Preset,4,-4,-2,0,43,7,2,0,0,20,0,0,0,0,1,Black 2,1,0,0,1,0,1,0,0,1,0,0,Curly 2,4,1,1,NA,Pattern,9,63,63,63,NA,White,N,1,N,Same,N,1,179,71,0,0,1,1,0,0,0,-1,-2,2,N,N,White,L,Red,None,White,N,2,Standard,Auto,N,Same,Standard,Y,79,55,73,87,82,81,83,85,75,83,78,75,70,74,77,80,85,77,70,76,82,86,75,66,50,80,5,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2063,Menez,M  E  N  E  Z,10842,19,A,1,1,1,1,N,N,Standard,-11,5,R,B,CF,0,0,0,0,0,0,0,0,0,0,0,1,France,0,0,AS Monaco,10,Build,1,-1,-1,0,1,7,-2,-3,0,21,0,-3,-1,-1,1,Black 2,6,0,1,5,0,14,1,0,2,0,-3,Buzz Cut,1,3,NA,3,Pattern,9,63,63,63,NA,White,N,1,N,Same,N,1,182,73,0,0,1,1,0,0,0,-1,-2,2,N,N,White,N,None,None,White,Y,N,Standard,Auto,N,Same,Standard,N,73,28,70,76,84,83,75,78,75,75,68,62,69,62,75,78,78,58,57,70,75,80,73,67,50,68,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,Nimani,N I M A N I,52685,18,A,1,1,1,1,N,N,Standard,58,3,R,B,CF,0,0,0,0,0,0,0,0,0,0,0,1,France,0,0,AS Monaco,27,Build,4,0,0,0,1,10,0,0,0,31,1,2,0,0,3,Black 2,8,-2,1,4,3,3,0,-1,1,0,1,Bald,1,NA,NA,NA,Pattern,1,62,62,62,NA,White,N,1,N,Same,N,1,190,85,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,70,38,83,74,74,69,73,73,74,67,72,64,63,67,69,75,70,63,56,79,74,75,72,65,50,65,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,Bracigliano,BRACIGLIANO,11238,26,A,1,1,1,1,N,N,Early,-86,4,R,B,GK,1,0,0,0,0,0,0,0,0,0,0,0,France,0,0,,0,Build,2,0,0,0,1,22,1,-3,-3,27,0,0,-1,3,1,Black 2,8,1,0,1,0,14,2,0,8,0,2,Very Short 2,1,2,NA,NA,Pattern,11,63,63,63,NA,White,N,1,63,8,N,1,183,80,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,30,77,78,61,68,67,83,71,41,56,50,45,51,60,38,76,37,38,38,40,84,49,60,63,76,70,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,Diakhaté,Y A K I T E,11166,22,A,1,1,1,1,N,N,Standard,55,4,R,B,CB,0,0,1,0,0,0,0,0,0,0,0,0,Senegal,0,0,,0,Build,4,7,7,0,1,21,-1,-3,0,20,1,0,0,0,1,Black 2,6,0,0,5,0,13,0,0,1,-1,-1,Buzz Cut,1,1,NA,2,Pattern,8,63,63,63,NA,White,N,1,N,Same,N,1,184,78,5,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,45,73,81,84,79,75,72,78,66,70,61,65,66,68,53,76,60,53,50,74,82,68,60,75,50,67,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2067,Puygrenier,E L    P U G,11243,24,A,3,1,1,1,N,N,Standard,52,4,R,R,CB,0,0,1,1,0,0,0,0,0,0,0,0,France,0,0,,0,Build,1,-2,-2,1,1,2,2,-3,-2,17,1,1,-2,1,1,Black 2,8,3,0,5,-3,13,2,0,3,-1,-1,Curly 2,2,5,2,NA,Pattern,12,63,63,63,NA,White,N,1,N,Same,N,1,187,88,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,56,75,82,78,75,69,67,72,70,77,67,70,69,72,65,85,70,75,70,77,81,69,70,71,50,70,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,Chrétien,CHRETIEN,11240,22,A,1,1,1,1,N,N,Late,66,4,R,R,SB,0,0,1,1,0,0,0,0,0,0,0,0,France,0,0,AS Nancy-Lorraine,20,Build,1,-5,1,0,1,18,-1,-3,0,9,1,-1,0,0,1,Black 2,8,2,-1,1,0,4,1,0,3,-1,2,Curly 2,1,1,1,NA,Pattern,10,63,63,63,NA,White,N,1,N,Same,N,1,179,68,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,67,69,82,73,72,80,73,74,73,75,70,75,72,59,76,63,62,65,67,78,66,65,67,50,72,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,Biancalani,BIANCALANI,11242,32,A,1,1,1,1,N,N,Standard,42,4,L,L,SB,0,0,0,1,0,0,0,1,0,0,0,0,France,0,0,,0,Build,1,2,-1,0,1,7,-1,-2,1,26,1,-1,-1,0,1,Black 1,8,3,0,1,0,13,0,-1,1,0,-1,Straight 1,3,9,2,NA,Pattern,13,63,63,63,N,White,N,1,N,Same,N,1,182,76,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,65,62,78,78,77,75,68,74,74,73,72,71,74,73,63,75,66,66,65,68,75,74,65,67,50,68,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,Berenguer,BERENGUER,11244,25,A,3,1,1,1,N,N,Standard,-109,5,L,B,DM,0,0,0,0,1,0,0,0,0,0,0,0,France,0,0,,0,Build,1,-5,1,0,1,21,1,-3,-3,10,1,0,0,1,2,Black 2,3,1,0,1,0,14,1,0,3,-1,2,Straight 1,1,9,1,NA,Pattern,10,63,63,63,N,White,N,1,N,Same,N,1,178,75,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,66,61,79,74,77,72,74,68,71,75,73,78,70,61,78,70,73,75,60,69,82,64,63,50,72,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,N'Guemo,K E M E M O,11349,20,A,1,1,1,1,N,N,Standard,55,4,R,B,CM,0,0,0,0,0,0,1,0,1,0,0,0,Cameroon,0,0,,0,Build,4,-5,4,0,1,26,0,-2,-3,22,1,-2,-1,0,2,Black 2,3,0,1,2,3,19,1,0,2,0,0,Buzz Cut,4,2,NA,3,Pattern,10,63,63,63,NA,White,N,1,23,8,N,1,173,70,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,66,60,73,79,82,80,67,76,75,76,75,74,75,74,62,78,67,65,68,72,76,76,73,67,50,65,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
